product_id,store_id,date,sales,revenue,stock,price,promo_type_1,promo_bin_1,promo_type_2,promo_bin_2,promo_discount_2,promo_discount_type_2
P0639,S0008,6/1/2017,0,0,6,5.45,PR14,,PR03,,,
P0640,S0008,6/1/2017,0,0,2,24.95,PR05,moderate,PR03,,,
P0642,S0008,6/1/2017,0,0,16,2.25,PR14,,PR03,,,
P0651,S0008,6/1/2017,0,0,6,15.5,PR10,moderate,PR03,,,
P0652,S0008,6/1/2017,0,0,16,3.75,PR14,,PR03,,,
P0655,S0008,6/1/2017,0,0,3,59.9,PR14,,PR03,,,
P0657,S0008,6/1/2017,0,0,5,7.75,PR14,,PR03,,,
P0658,S0008,6/1/2017,0,0,6,24.5,PR14,,PR03,,,
P0660,S0008,6/1/2017,0,0,6,4.95,PR14,,PR03,,,
P0662,S0008,6/1/2017,0,0,12,16.9,PR14,,PR03,,,
P0663,S0008,6/1/2017,0,0,26,3.25,PR14,,PR03,,,
P0664,S0008,6/1/2017,0,0,24,1.25,PR14,,PR03,,,
P0665,S0008,6/1/2017,0,0,6,10.75,PR14,,PR03,,,
P0671,S0008,6/1/2017,0,0,1,3.25,PR14,,PR03,,,
P0673,S0008,6/1/2017,0,0,18,8.95,PR14,,PR03,,,
P0679,S0008,6/1/2017,0,0,11,37.9,PR14,,PR03,,,
P0681,S0008,6/1/2017,0,0,3,9.9,PR14,,PR03,,,
P0689,S0008,6/1/2017,0,0,11,28.9,PR14,,PR03,,,
P0690,S0008,6/1/2017,1,11.78,6,13.9,PR14,,PR03,,,
P0691,S0008,6/1/2017,0,0,2,3,PR14,,PR03,,,
P0694,S0008,6/1/2017,0,0,5,5.99,PR14,,PR03,,,
P0695,S0008,6/1/2017,0,0,14,4.85,PR14,,PR03,,,
P0704,S0008,6/1/2017,0,0,19,2.1,PR10,low,PR03,,,
P0705,S0008,6/1/2017,0,0,8,11.65,PR14,,PR03,,,
P0712,S0008,6/1/2017,0,0,4,19.9,PR14,,PR03,,,
P0718,S0008,6/1/2017,0,0,7,13,PR14,,PR03,,,
P0726,S0008,6/1/2017,0,0,34,1,PR14,,PR03,,,
P0735,S0008,6/1/2017,0,0,1,8.5,PR14,,PR03,,,
P0747,S0008,6/1/2017,0,0,7,11.95,PR14,,PR03,,,
P0005,S0008,7/1/2017,0,0,3,33.9,PR14,,PR03,,,
P0015,S0008,7/1/2017,0,0,6,2.6,PR10,low,PR03,,,
P0017,S0008,7/1/2017,0,0,29,1.49,PR06,high,PR03,,,
P0018,S0008,7/1/2017,1,1.81,13,1.95,PR14,,PR03,,,
P0035,S0008,7/1/2017,0,0,5,2.45,PR14,,PR03,,,
P0046,S0008,7/1/2017,0,0,10,34.5,PR14,,PR03,,,
P0051,S0008,7/1/2017,0,0,41,0.7,PR14,,PR03,,,
P0055,S0008,7/1/2017,0,0,10,3.5,PR14,,PR03,,,
P0057,S0008,7/1/2017,0,0,7,12.9,PR14,,PR03,,,
P0062,S0008,7/1/2017,0,0,8,19.9,PR14,,PR03,,,
P0067,S0008,7/1/2017,0,0,4,15.9,PR10,verylow,PR03,,,
P0070,S0008,7/1/2017,1,4.58,2,6.25,PR10,low,PR03,,,
P0071,S0008,7/1/2017,0,0,2,9.45,PR10,verylow,PR03,,,
P0079,S0008,7/1/2017,0,0,9,2.25,PR14,,PR03,,,
P0083,S0008,7/1/2017,0,0,6,6.9,PR14,,PR03,,,
P0090,S0008,7/1/2017,0,0,9,2.9,PR14,,PR03,,,
P0092,S0008,7/1/2017,0,0,2,1.55,PR14,,PR03,,,
P0099,S0008,7/1/2017,0,0,12,10.9,PR14,,PR03,,,
P0102,S0008,7/1/2017,0,0,1,99.9,PR14,,PR03,,,
P0103,S0008,7/1/2017,4,9.81,119,2.65,PR14,,PR03,,,
P0109,S0008,7/1/2017,0,0,16,8.95,PR14,,PR03,,,
P0110,S0008,7/1/2017,0,0,13,2.95,PR14,,PR03,,,
P0114,S0008,7/1/2017,0,0,5,0.45,PR14,,PR03,,,
P0116,S0008,7/1/2017,0,0,32,0.85,PR14,,PR03,,,
P0125,S0008,7/1/2017,0,0,27,2.95,PR14,,PR03,,,
P0129,S0008,7/1/2017,0,0,12,24.95,PR14,,PR03,,,
P0131,S0008,7/1/2017,0,0,2,2.25,PR14,,PR03,,,
P0134,S0008,7/1/2017,0,0,32,5.9,PR14,,PR03,,,
P0140,S0008,7/1/2017,0,0,4,5.5,PR14,,PR03,,,
P0148,S0008,7/1/2017,0,0,6,5.75,PR14,,PR03,,,
P0162,S0008,7/1/2017,0,0,14,3.9,PR14,,PR03,,,
P0165,S0008,7/1/2017,0,0,14,1.4,PR14,,PR03,,,
P0171,S0008,7/1/2017,0,0,2,9.85,PR14,,PR03,,,
P0175,S0008,7/1/2017,0,0,19,5.5,PR14,,PR03,,,
P0185,S0008,7/1/2017,0,0,2,0.75,PR14,,PR03,,,
P0195,S0008,7/1/2017,0,0,5,5.75,PR14,,PR03,,,
P0196,S0008,7/1/2017,0,0,10,7.9,PR14,,PR03,,,
P0197,S0008,7/1/2017,0,0,11,3.5,PR14,,PR03,,,
P0201,S0008,7/1/2017,0,0,6,14.9,PR14,,PR03,,,
P0212,S0008,7/1/2017,0,0,3,9.95,PR05,low,PR03,,,
P0219,S0008,7/1/2017,0,0,4,7.25,PR14,,PR03,,,
P0220,S0008,7/1/2017,0,0,4,1.75,PR14,,PR03,,,
P0223,S0008,7/1/2017,0,0,5,7.5,PR14,,PR03,,,
P0226,S0008,7/1/2017,0,0,6,1.5,PR14,,PR03,,,
P0241,S0008,7/1/2017,0,0,4,12.95,PR14,,PR03,,,
P0249,S0008,7/1/2017,1,1.76,17,1.9,PR14,,PR03,,,
P0258,S0008,7/1/2017,0,0,5,6.5,PR14,,PR03,,,
P0260,S0008,7/1/2017,0,0,8,17.5,PR14,,PR03,,,
P0261,S0008,7/1/2017,1,4.4,20,4.75,PR14,,PR03,,,
P0263,S0008,7/1/2017,0,0,7,16.95,PR14,,PR03,,,
P0267,S0008,7/1/2017,0,0,22,4,PR14,,PR03,,,
P0275,S0008,7/1/2017,0,0,12,2.45,PR14,,PR03,,,
P0277,S0008,7/1/2017,0,0,10,3.45,PR14,,PR03,,,
P0279,S0008,7/1/2017,0,0,3,17.25,PR14,,PR03,,,
P0280,S0008,7/1/2017,0,0,13,5.99,PR05,moderate,PR03,,,
P0282,S0008,7/1/2017,3,3.18,6,1.9,PR10,high,PR03,,,
P0283,S0008,7/1/2017,0,0,7,21.5,PR14,,PR03,,,
P0286,S0008,7/1/2017,0,0,20,1,PR14,,PR03,,,
P0287,S0008,7/1/2017,0,0,5,7.5,PR14,,PR03,,,
P0296,S0008,7/1/2017,0,0,23,0.75,PR14,,PR03,,,
P0297,S0008,7/1/2017,0,0,6,14.95,PR14,,PR03,,,
P0311,S0008,7/1/2017,0,0,2,1,PR14,,PR03,,,
P0312,S0008,7/1/2017,0,0,12,12.9,PR14,,PR03,,,
P0325,S0008,7/1/2017,0,0,19,8.45,PR14,,PR03,,,
P0327,S0008,7/1/2017,0,0,14,2.75,PR14,,PR03,,,
P0328,S0008,7/1/2017,0,0,1,13,PR14,,PR03,,,
P0332,S0008,7/1/2017,0,0,6,37.9,PR14,,PR03,,,
P0333,S0008,7/1/2017,0,0,15,1.85,PR14,,PR03,,,
P0336,S0008,7/1/2017,0,0,6,20.9,PR14,,PR03,,,
P0340,S0008,7/1/2017,0,0,3,29.99,PR14,,PR03,,,
P0345,S0008,7/1/2017,0,0,9,3.15,PR14,,PR03,,,
P0348,S0008,7/1/2017,0,0,10,2.1,PR14,,PR03,,,
P0356,S0008,7/1/2017,0,0,5,2.5,PR14,,PR03,,,
P0361,S0008,7/1/2017,1,8.43,5,9.95,PR14,,PR03,,,
P0364,S0008,7/1/2017,1,0.93,2,1,PR14,,PR03,,,
P0372,S0008,7/1/2017,0,0,57,2.9,PR14,,PR03,,,
P0377,S0008,7/1/2017,0,0,2,9,PR14,,PR03,,,
P0389,S0008,7/1/2017,0,0,4,8.65,PR14,,PR03,,,
P0390,S0008,7/1/2017,0,0,7,9.85,PR14,,PR03,,,
P0394,S0008,7/1/2017,0,0,2,1,PR14,,PR03,,,
P0397,S0008,7/1/2017,0,0,145,11.9,PR14,,PR03,,,
P0399,S0008,7/1/2017,1,3.31,7,3.9,PR14,,PR03,,,
P0400,S0008,7/1/2017,0,0,2,7.5,PR14,,PR03,,,
P0402,S0008,7/1/2017,0,0,7,7.75,PR14,,PR03,,,
P0406,S0008,7/1/2017,0,0,13,9.95,PR14,,PR03,,,
P0412,S0008,7/1/2017,0,0,6,6.5,PR14,,PR03,,,
P0415,S0008,7/1/2017,0,0,1,5.75,PR14,,PR03,,,
P0417,S0008,7/1/2017,0,0,17,6.9,PR14,,PR03,,,
P0420,S0008,7/1/2017,0,0,52,0.6,PR14,,PR03,,,
P0427,S0008,7/1/2017,1,2.27,17,2.45,PR14,,PR03,,,
P0435,S0008,7/1/2017,0,0,12,25.5,PR10,low,PR03,,,
P0436,S0008,7/1/2017,0,0,12,3,PR14,,PR03,,,
P0437,S0008,7/1/2017,0,0,3,10.9,PR14,,PR03,,,
P0438,S0008,7/1/2017,0,0,11,0.25,PR14,,PR03,,,
P0448,S0008,7/1/2017,0,0,12,3.45,PR14,,PR03,,,
P0453,S0008,7/1/2017,0,0,29,5.25,PR08,veryhigh,PR03,,,
P0454,S0008,7/1/2017,0,0,20,2.1,PR10,low,PR03,,,
P0458,S0008,7/1/2017,0,0,19,4.25,PR14,,PR03,,,
P0459,S0008,7/1/2017,1,2.73,9,2.95,PR14,,PR03,,,
P0470,S0008,7/1/2017,0,0,3,17.9,PR14,,PR03,,,
P0473,S0008,7/1/2017,0,0,10,29.9,PR14,,PR03,,,
P0481,S0008,7/1/2017,0,0,2,4.9,PR14,,PR03,,,
P0490,S0008,7/1/2017,0,0,2,52.9,PR14,,PR03,,,
P0491,S0008,7/1/2017,1,20.76,6,24.5,PR14,,PR03,,,
P0499,S0008,7/1/2017,0,0,21,0.75,PR14,,PR03,,,
P0500,S0008,7/1/2017,0,0,27,5.95,PR14,,PR03,,,
P0504,S0008,7/1/2017,0,0,4,12.9,PR14,,PR03,,,
P0506,S0008,7/1/2017,0,0,6,5.95,PR14,,PR03,,,
P0514,S0008,7/1/2017,0,0,2,8.9,PR14,,PR03,,,
P0527,S0008,7/1/2017,0,0,6,1.95,PR14,,PR03,,,
P0536,S0008,7/1/2017,0,0,25,2.95,PR14,,PR03,,,
P0543,S0008,7/1/2017,0,0,5,2.5,PR14,,PR03,,,
P0551,S0008,7/1/2017,0,0,24,1.85,PR14,,PR03,,,
P0569,S0008,7/1/2017,0,0,22,2.6,PR14,,PR03,,,
P0572,S0008,7/1/2017,0,0,5,1,PR14,,PR03,,,
P0574,S0008,7/1/2017,0,0,22,1.65,PR14,,PR03,,,
P0585,S0008,7/1/2017,0,0,7,9.95,PR14,,PR03,,,
P0590,S0008,7/1/2017,1,0.46,29,0.5,PR14,,PR03,,,
P0602,S0008,7/1/2017,0,0,12,9.9,PR14,,PR03,,,
P0608,S0008,7/1/2017,0,0,9,9.9,PR05,verylow,PR03,,,
P0609,S0008,7/1/2017,0,0,9,1.25,PR14,,PR03,,,
P0613,S0008,7/1/2017,0,0,12,6.45,PR14,,PR03,,,
P0614,S0008,7/1/2017,0,0,2,15.9,PR14,,PR03,,,
P0635,S0008,7/1/2017,0,0,8,4.75,PR14,,PR03,,,
P0639,S0008,7/1/2017,0,0,6,5.45,PR14,,PR03,,,
P0640,S0008,7/1/2017,0,0,2,24.95,PR05,moderate,PR03,,,
P0642,S0008,7/1/2017,0,0,16,2.25,PR14,,PR03,,,
P0651,S0008,7/1/2017,0,0,6,15.5,PR10,moderate,PR03,,,
P0652,S0008,7/1/2017,0,0,16,3.75,PR14,,PR03,,,
P0655,S0008,7/1/2017,0,0,3,59.9,PR14,,PR03,,,
P0657,S0008,7/1/2017,0,0,5,7.75,PR14,,PR03,,,
P0658,S0008,7/1/2017,0,0,6,24.5,PR14,,PR03,,,
P0660,S0008,7/1/2017,0,0,6,4.95,PR14,,PR03,,,
P0662,S0008,7/1/2017,0,0,12,16.9,PR14,,PR03,,,
P0663,S0008,7/1/2017,0,0,26,3.25,PR14,,PR03,,,
P0664,S0008,7/1/2017,0,0,24,1.25,PR14,,PR03,,,
P0665,S0008,7/1/2017,0,0,6,10.75,PR14,,PR03,,,
P0671,S0008,7/1/2017,0,0,5,3.25,PR14,,PR03,,,
P0673,S0008,7/1/2017,1,7.58,17,8.95,PR14,,PR03,,,
P0679,S0008,7/1/2017,0,0,11,37.9,PR14,,PR03,,,
P0681,S0008,7/1/2017,0,0,3,9.9,PR14,,PR03,,,
P0689,S0008,7/1/2017,0,0,11,28.9,PR14,,PR03,,,
P0690,S0008,7/1/2017,0,0,6,13.9,PR14,,PR03,,,
P0694,S0008,7/1/2017,0,0,5,3.95,PR14,,PR03,,,
P0695,S0008,7/1/2017,0,0,14,4.85,PR14,,PR03,,,
P0704,S0008,7/1/2017,0,0,19,2.1,PR10,low,PR03,,,
P0705,S0008,7/1/2017,0,0,8,11.65,PR14,,PR03,,,
P0712,S0008,7/1/2017,0,0,4,21.5,PR14,,PR03,,,
P0718,S0008,7/1/2017,0,0,7,13,PR14,,PR03,,,
P0726,S0008,7/1/2017,0,0,34,1,PR14,,PR03,,,
P0735,S0008,7/1/2017,1,7.2,6,8.5,PR14,,PR03,,,
P0747,S0008,7/1/2017,0,0,7,11.95,PR14,,PR03,,,
P0005,S0008,8/1/2017,0,0,3,33.9,PR14,,PR03,,,
P0015,S0008,8/1/2017,0,0,6,2.6,PR10,low,PR03,,,
P0017,S0008,8/1/2017,0,0,29,1.49,PR06,high,PR03,,,
P0018,S0008,8/1/2017,0,0,13,1.95,PR14,,PR03,,,
P0035,S0008,8/1/2017,1,2.27,4,2.45,PR14,,PR03,,,
P0046,S0008,8/1/2017,0,0,10,34.5,PR14,,PR03,,,
P0051,S0008,8/1/2017,0,0,41,0.7,PR14,,PR03,,,
P0055,S0008,8/1/2017,0,0,10,3.5,PR14,,PR03,,,
P0057,S0008,8/1/2017,0,0,7,12.9,PR14,,PR03,,,
P0062,S0008,8/1/2017,0,0,8,19.9,PR14,,PR03,,,
P0067,S0008,8/1/2017,0,0,4,15.9,PR10,verylow,PR03,,,
P0070,S0008,8/1/2017,1,4.58,1,6.25,PR10,low,PR03,,,
P0071,S0008,8/1/2017,0,0,2,9.45,PR10,verylow,PR03,,,
P0079,S0008,8/1/2017,0,0,9,2.25,PR14,,PR03,,,
P0083,S0008,8/1/2017,0,0,6,6.9,PR14,,PR03,,,
P0090,S0008,8/1/2017,0,0,9,2.9,PR14,,PR03,,,
P0092,S0008,8/1/2017,2,2.87,0,1.55,PR14,,PR03,,,
P0099,S0008,8/1/2017,0,0,12,10.9,PR14,,PR03,,,
P0102,S0008,8/1/2017,0,0,1,99.9,PR14,,PR03,,,
P0103,S0008,8/1/2017,3,7.36,116,2.65,PR14,,PR03,,,
P0109,S0008,8/1/2017,0,0,16,8.95,PR14,,PR03,,,
P0110,S0008,8/1/2017,0,0,13,2.95,PR14,,PR03,,,
P0114,S0008,8/1/2017,1,0.42,4,0.45,PR14,,PR03,,,
P0116,S0008,8/1/2017,2,1.57,30,0.85,PR14,,PR03,,,
P0125,S0008,8/1/2017,0,0,27,2.95,PR14,,PR03,,,
P0129,S0008,8/1/2017,0,0,12,24.95,PR14,,PR03,,,
P0131,S0008,8/1/2017,0,0,2,2.25,PR14,,PR03,,,
P0134,S0008,8/1/2017,0,0,32,5.9,PR14,,PR03,,,
P0140,S0008,8/1/2017,0,0,4,5.5,PR14,,PR03,,,
P0148,S0008,8/1/2017,0,0,6,5.75,PR14,,PR03,,,
P0162,S0008,8/1/2017,0,0,14,3.9,PR14,,PR03,,,
P0165,S0008,8/1/2017,0,0,14,1.4,PR14,,PR03,,,
P0171,S0008,8/1/2017,0,0,2,9.85,PR14,,PR03,,,
P0175,S0008,8/1/2017,0,0,19,5.5,PR14,,PR03,,,
P0185,S0008,8/1/2017,1,0.75,1,0.75,PR14,,PR03,,,
P0195,S0008,8/1/2017,0,0,5,5.75,PR14,,PR03,,,
P0196,S0008,8/1/2017,0,0,10,7.9,PR14,,PR03,,,
P0197,S0008,8/1/2017,0,0,11,3.5,PR14,,PR03,,,
P0201,S0008,8/1/2017,0,0,6,14.9,PR14,,PR03,,,
P0212,S0008,8/1/2017,0,0,3,9.95,PR05,low,PR03,,,
P0219,S0008,8/1/2017,0,0,4,7.25,PR14,,PR03,,,
P0220,S0008,8/1/2017,0,0,4,1.75,PR14,,PR03,,,
P0223,S0008,8/1/2017,0,0,5,7.5,PR14,,PR03,,,
P0226,S0008,8/1/2017,0,0,6,1.5,PR14,,PR03,,,
P0241,S0008,8/1/2017,0,0,4,12.95,PR14,,PR03,,,
P0249,S0008,8/1/2017,0,0,17,1.9,PR14,,PR03,,,
P0258,S0008,8/1/2017,0,0,5,6.5,PR14,,PR03,,,
P0260,S0008,8/1/2017,0,0,8,17.5,PR14,,PR03,,,
P0261,S0008,8/1/2017,0,0,20,4.75,PR14,,PR03,,,
P0263,S0008,8/1/2017,0,0,7,16.95,PR14,,PR03,,,
P0267,S0008,8/1/2017,0,0,22,4,PR14,,PR03,,,
P0275,S0008,8/1/2017,0,0,12,2.45,PR14,,PR03,,,
P0277,S0008,8/1/2017,0,0,10,3.45,PR14,,PR03,,,
P0279,S0008,8/1/2017,0,0,3,17.25,PR14,,PR03,,,
P0280,S0008,8/1/2017,0,0,13,5.99,PR05,moderate,PR03,,,
P0282,S0008,8/1/2017,6,6.36,0,1.9,PR10,high,PR03,,,
P0283,S0008,8/1/2017,0,0,7,21.5,PR14,,PR03,,,
P0286,S0008,8/1/2017,1,0.93,19,1,PR14,,PR03,,,
P0287,S0008,8/1/2017,0,0,5,7.5,PR14,,PR03,,,
P0296,S0008,8/1/2017,0,0,23,0.75,PR14,,PR03,,,
P0297,S0008,8/1/2017,0,0,6,14.95,PR14,,PR03,,,
P0311,S0008,8/1/2017,0,0,2,1,PR14,,PR03,,,
P0312,S0008,8/1/2017,0,0,12,12.9,PR14,,PR03,,,
P0325,S0008,8/1/2017,0,0,19,8.45,PR14,,PR03,,,
P0327,S0008,8/1/2017,0,0,14,2.75,PR14,,PR03,,,
P0328,S0008,8/1/2017,0,0,1,12,PR14,,PR03,,,
P0332,S0008,8/1/2017,0,0,6,37.9,PR14,,PR03,,,
P0333,S0008,8/1/2017,0,0,15,1.85,PR14,,PR03,,,
P0336,S0008,8/1/2017,0,0,6,20.9,PR14,,PR03,,,
P0340,S0008,8/1/2017,0,0,3,29.99,PR14,,PR03,,,
P0345,S0008,8/1/2017,0,0,9,3.15,PR14,,PR03,,,
P0348,S0008,8/1/2017,0,0,10,2.1,PR14,,PR03,,,
P0356,S0008,8/1/2017,2,4.63,3,2.5,PR14,,PR03,,,
P0361,S0008,8/1/2017,0,0,5,9.95,PR14,,PR03,,,
P0364,S0008,8/1/2017,1,0.93,1,1,PR14,,PR03,,,
P0372,S0008,8/1/2017,0,0,57,2.9,PR14,,PR03,,,
P0377,S0008,8/1/2017,0,0,2,9,PR14,,PR03,,,
P0389,S0008,8/1/2017,1,8.01,3,8.65,PR14,,PR03,,,
P0390,S0008,8/1/2017,0,0,7,9.85,PR14,,PR03,,,
P0394,S0008,8/1/2017,0,0,2,1,PR14,,PR03,,,
P0397,S0008,8/1/2017,0,0,145,11.9,PR14,,PR03,,,
P0399,S0008,8/1/2017,0,0,7,3.9,PR14,,PR03,,,
P0400,S0008,8/1/2017,0,0,2,7.5,PR14,,PR03,,,
P0402,S0008,8/1/2017,0,0,7,7.75,PR14,,PR03,,,
P0406,S0008,8/1/2017,1,8.43,12,9.95,PR14,,PR03,,,
P0412,S0008,8/1/2017,0,0,6,6.5,PR14,,PR03,,,
P0415,S0008,8/1/2017,0,0,1,5.75,PR14,,PR03,,,
P0417,S0008,8/1/2017,0,0,17,6.9,PR14,,PR03,,,
P0420,S0008,8/1/2017,0,0,52,0.6,PR14,,PR03,,,
P0427,S0008,8/1/2017,0,0,17,2.45,PR14,,PR03,,,
P0435,S0008,8/1/2017,0,0,12,25.5,PR10,low,PR03,,,
P0436,S0008,8/1/2017,0,0,12,3,PR14,,PR03,,,
P0437,S0008,8/1/2017,0,0,3,10.9,PR14,,PR03,,,
P0438,S0008,8/1/2017,0,0,11,0.25,PR14,,PR03,,,
P0448,S0008,8/1/2017,0,0,12,3.45,PR14,,PR03,,,
P0453,S0008,8/1/2017,0,0,29,5.25,PR08,veryhigh,PR03,,,
P0454,S0008,8/1/2017,0,0,20,2.1,PR10,low,PR03,,,
P0458,S0008,8/1/2017,0,0,19,4.25,PR14,,PR03,,,
P0459,S0008,8/1/2017,0,0,9,2.95,PR14,,PR03,,,
P0470,S0008,8/1/2017,0,0,3,17.9,PR14,,PR03,,,
P0473,S0008,8/1/2017,0,0,10,29.9,PR14,,PR03,,,
P0481,S0008,8/1/2017,0,0,2,4.9,PR14,,PR03,,,
P0490,S0008,8/1/2017,0,0,2,52.9,PR14,,PR03,,,
P0491,S0008,8/1/2017,0,0,6,24.5,PR14,,PR03,,,
P0499,S0008,8/1/2017,2,1.39,19,0.75,PR14,,PR03,,,
P0500,S0008,8/1/2017,2,11.02,25,5.95,PR14,,PR03,,,
P0504,S0008,8/1/2017,0,0,4,12.9,PR14,,PR03,,,
P0506,S0008,8/1/2017,0,0,6,5.95,PR14,,PR03,,,
P0514,S0008,8/1/2017,0,0,2,8.9,PR14,,PR03,,,
P0527,S0008,8/1/2017,0,0,6,1.95,PR14,,PR03,,,
P0536,S0008,8/1/2017,0,0,25,2.95,PR14,,PR03,,,
P0543,S0008,8/1/2017,0,0,5,2.5,PR14,,PR03,,,
P0551,S0008,8/1/2017,0,0,24,1.85,PR14,,PR03,,,
P0569,S0008,8/1/2017,0,0,22,2.6,PR14,,PR03,,,
P0572,S0008,8/1/2017,0,0,5,1,PR14,,PR03,,,
P0574,S0008,8/1/2017,0,0,22,1.65,PR14,,PR03,,,
P0585,S0008,8/1/2017,0,0,7,9.95,PR14,,PR03,,,
P0590,S0008,8/1/2017,0,0,29,0.5,PR14,,PR03,,,
P0602,S0008,8/1/2017,0,0,12,9.9,PR14,,PR03,,,
P0608,S0008,8/1/2017,0,0,9,9.9,PR05,verylow,PR03,,,
P0609,S0008,8/1/2017,0,0,9,1.25,PR14,,PR03,,,
P0613,S0008,8/1/2017,0,0,12,6.45,PR14,,PR03,,,
P0614,S0008,8/1/2017,0,0,2,15.9,PR14,,PR03,,,
P0635,S0008,8/1/2017,0,0,8,4.75,PR14,,PR03,,,
P0639,S0008,8/1/2017,1,5.05,5,5.45,PR14,,PR03,,,
P0640,S0008,8/1/2017,0,0,2,24.95,PR05,moderate,PR03,,,
P0642,S0008,8/1/2017,1,2.08,15,2.25,PR14,,PR03,,,
P0651,S0008,8/1/2017,0,0,6,15.5,PR10,moderate,PR03,,,
P0652,S0008,8/1/2017,0,0,16,3.75,PR14,,PR03,,,
P0655,S0008,8/1/2017,0,0,3,59.9,PR14,,PR03,,,
P0657,S0008,8/1/2017,0,0,5,7.75,PR14,,PR03,,,
P0658,S0008,8/1/2017,0,0,6,24.5,PR14,,PR03,,,
P0660,S0008,8/1/2017,0,0,6,4.95,PR14,,PR03,,,
P0662,S0008,8/1/2017,0,0,12,16.9,PR14,,PR03,,,
P0663,S0008,8/1/2017,0,0,26,3.25,PR14,,PR03,,,
P0664,S0008,8/1/2017,0,0,24,1.25,PR14,,PR03,,,
P0665,S0008,8/1/2017,0,0,6,10.75,PR14,,PR03,,,
P0671,S0008,8/1/2017,0,0,5,3.25,PR14,,PR03,,,
P0673,S0008,8/1/2017,0,0,17,8.95,PR14,,PR03,,,
P0679,S0008,8/1/2017,0,0,11,37.9,PR14,,PR03,,,
P0681,S0008,8/1/2017,0,0,3,9.9,PR14,,PR03,,,
P0689,S0008,8/1/2017,0,0,11,28.9,PR14,,PR03,,,
P0690,S0008,8/1/2017,0,0,6,13.9,PR14,,PR03,,,
P0694,S0008,8/1/2017,0,0,5,3.95,PR14,,PR03,,,
P0695,S0008,8/1/2017,0,0,14,4.85,PR14,,PR03,,,
P0704,S0008,8/1/2017,2,2.96,17,2.1,PR10,low,PR03,,,
P0705,S0008,8/1/2017,0,0,8,11.65,PR14,,PR03,,,
P0712,S0008,8/1/2017,0,0,4,21.5,PR14,,PR03,,,
P0718,S0008,8/1/2017,2,24.07,5,13,PR14,,PR03,,,
P0726,S0008,8/1/2017,0,0,34,1,PR14,,PR03,,,
P0735,S0008,8/1/2017,0,0,6,8.5,PR14,,PR03,,,
P0747,S0008,8/1/2017,0,0,7,11.95,PR14,,PR03,,,
P0005,S0008,9/1/2017,0,0,3,33.9,PR14,,PR03,,,
P0015,S0008,9/1/2017,0,0,1,2.6,PR10,low,PR03,,,
P0017,S0008,9/1/2017,0,0,29,1.49,PR06,high,PR03,,,
P0018,S0008,9/1/2017,0,0,13,1.95,PR14,,PR03,,,
P0035,S0008,9/1/2017,0,0,4,2.45,PR14,,PR03,,,
P0046,S0008,9/1/2017,0,0,10,34.5,PR14,,PR03,,,
P0051,S0008,9/1/2017,9,5.83,32,0.7,PR14,,PR03,,,
P0055,S0008,9/1/2017,0,0,10,3.5,PR14,,PR03,,,
P0057,S0008,9/1/2017,0,0,7,12.9,PR14,,PR03,,,
P0062,S0008,9/1/2017,0,0,8,19.9,PR14,,PR03,,,
P0067,S0008,9/1/2017,0,0,4,15.9,PR10,verylow,PR03,,,
P0070,S0008,9/1/2017,0,0,1,6.25,PR10,low,PR03,,,
P0071,S0008,9/1/2017,0,0,2,9.45,PR10,verylow,PR03,,,
P0079,S0008,9/1/2017,0,0,8,2.25,PR14,,PR03,,,
P0083,S0008,9/1/2017,0,0,6,6.9,PR14,,PR03,,,
P0090,S0008,9/1/2017,0,0,9,2.9,PR14,,PR03,,,
P0099,S0008,9/1/2017,0,0,12,10.9,PR14,,PR03,,,
P0102,S0008,9/1/2017,0,0,1,99.9,PR14,,PR03,,,
P0103,S0008,9/1/2017,1,2.45,115,2.65,PR14,,PR03,,,
P0109,S0008,9/1/2017,0,0,16,8.95,PR14,,PR03,,,
P0110,S0008,9/1/2017,0,0,13,2.95,PR14,,PR03,,,
P0114,S0008,9/1/2017,0,0,4,0.45,PR14,,PR03,,,
P0116,S0008,9/1/2017,2,1.57,28,0.85,PR14,,PR03,,,
P0125,S0008,9/1/2017,0,0,27,2.95,PR14,,PR03,,,
P0129,S0008,9/1/2017,0,0,12,24.95,PR14,,PR03,,,
P0131,S0008,9/1/2017,0,0,2,2.25,PR14,,PR03,,,
P0134,S0008,9/1/2017,0,0,32,5.9,PR14,,PR03,,,
P0140,S0008,9/1/2017,0,0,4,5.5,PR14,,PR03,,,
P0148,S0008,9/1/2017,2,10.65,4,5.75,PR14,,PR03,,,
P0162,S0008,9/1/2017,0,0,14,3.9,PR14,,PR03,,,
P0165,S0008,9/1/2017,0,0,14,1.4,PR14,,PR03,,,
P0171,S0008,9/1/2017,0,0,2,9.85,PR14,,PR03,,,
P0175,S0008,9/1/2017,0,0,19,5.5,PR14,,PR03,,,
P0185,S0008,9/1/2017,0,0,2,0.75,PR14,,PR03,,,
P0195,S0008,9/1/2017,0,0,5,5.75,PR14,,PR03,,,
P0196,S0008,9/1/2017,0,0,10,7.9,PR14,,PR03,,,
P0197,S0008,9/1/2017,0,0,11,3.5,PR14,,PR03,,,
P0201,S0008,9/1/2017,0,0,6,14.9,PR14,,PR03,,,
P0212,S0008,9/1/2017,0,0,3,9.95,PR05,low,PR03,,,
P0219,S0008,9/1/2017,0,0,4,7.25,PR14,,PR03,,,
